;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.2.2.2.6-11:;DEFUNCIONES POR TIPO DE CERTIFICACIÓN Y GRUPO DE EDAD DEL FALLECIDO, SEGÚN SEXO Y LISTA DETALLADA DE CAUSAS DE MUERTE,  2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
A40;Septicemia estreptocócica;3;3;0;0;100,0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
;    Mujeres;2;2;0;0;100,0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
A41;Otras septicemias;638;636;2;0;99,7;6;1;0;5;7;0;1;2;4;7;3;3;4;9;23;21;43;48;72;96;91;198;0;
;    Hombres;292;292;0;0;100,0;4;0;0;4;3;0;1;0;2;6;1;2;3;3;9;8;26;28;44;50;43;59;0;
;    Mujeres;346;344;2;0;99,4;2;1;0;1;4;0;0;2;2;1;2;1;1;6;14;13;17;20;28;46;48;139;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
A46;Erisipela;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;
;    Hombres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
A48;Otras enfermedades bacterianas, no clasificadas en;2;2;0;0;100,0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;
;otra parte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
A49;Infección bacteriana de sitio no especificado;19;19;0;0;100,0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;3;0;2;3;2;2;3;0;
;    Hombres;7;7;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;0;1;1;0;
;    Mujeres;12;12;0;0;100,0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;1;2;2;1;2;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
A50;Sífilis congénita;2;2;0;0;100,0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Hombres;1;1;0;0;100,0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
A52;Sífilis tardía;3;3;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;
;    Hombres;3;3;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;
;    Mujeres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
A81;Infecciones del sistema nervioso central por virus;90;90;0;0;100,0;0;0;0;0;1;0;0;0;0;1;3;1;0;4;13;23;14;13;10;4;2;1;0;
;lento;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;43;43;0;0;100,0;0;0;0;0;1;0;0;0;0;1;1;1;0;2;7;11;7;6;4;0;2;0;0;
;    Mujeres;47;47;0;0;100,0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;6;12;7;7;6;4;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
A86;Encefalitis viral, no especificada;15;15;0;0;100,0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;2;1;1;1;0;2;0;2;0;
;    Hombres;8;8;0;0;100,0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;1;0;1;0;1;0;0;0;
;    Mujeres;7;7;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;2;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B00;Infecciones herpéticas (herpes simple);11;11;0;0;100,0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;2;0;3;0;3;0;
;    Hombres;7;7;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;2;0;2;0;
;    Mujeres;4;4;0;0;100,0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B01;Varicela;3;3;0;0;100,0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
;    Mujeres;2;2;0;0;100,0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B02;Herpes zoster;5;5;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;
;    Hombres;2;2;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;
;    Mujeres;3;3;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B09;Infección viral no especificada, caracterizada por;1;1;0;0;100,0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;lesiones de la piel y de las membranas mucosas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B16;Hepatitis aguda tipo B;6;6;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;2;0;
;    Hombres;5;5;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;1;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B17;Otras hepatitis virales agudas;9;9;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;0;0;2;0;
;    Hombres;2;2;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;
;    Mujeres;7;7;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;2;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B18;Hepatitis viral crónica;33;33;0;0;100,0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;2;5;2;6;5;3;3;0;0;
;    Hombres;20;20;0;0;100,0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;2;5;1;2;1;2;2;0;0;
;    Mujeres;13;13;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;4;4;1;1;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B19;Hepatitis viral, sin otra especificación;5;5;0;0;100,0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;1;0;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
;    Mujeres;4;4;0;0;100,0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B20;Enfermedad por virus de la inmunodeficiencia huma-;230;230;0;0;100,0;0;0;0;0;0;0;0;0;5;25;28;28;38;29;31;20;10;8;4;4;0;0;0;
;na (VIH), resultante en enfermedades infecciosas y parasitarias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;194;194;0;0;100,0;0;0;0;0;0;0;0;0;4;23;21;26;32;24;28;15;9;5;3;4;0;0;0;
;    Mujeres;36;36;0;0;100,0;0;0;0;0;0;0;0;0;1;2;7;2;6;5;3;5;1;3;1;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B21;Enfermedad por virus de la inmunodeficiencia huma-;94;94;0;0;100,0;0;0;0;0;0;0;0;0;2;12;5;6;19;15;14;11;2;2;3;1;1;1;0;
;na (VIH), resultante en tumores malignos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;80;80;0;0;100,0;0;0;0;0;0;0;0;0;2;12;5;4;16;13;13;8;2;2;2;0;0;1;0;
;    Mujeres;14;14;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;3;0;0;1;1;1;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B22;Enfermedad por virus de la inmunodeficiencia huma-;57;57;0;0;100,0;0;0;0;0;0;0;0;0;1;2;7;8;4;13;9;6;2;2;2;1;0;0;0;
;na (VIH), resultante en otras enfermedades especificadas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;48;48;0;0;100,0;0;0;0;0;0;0;0;0;1;2;7;7;3;10;7;5;1;2;2;1;0;0;0;
;    Mujeres;9;9;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;1;1;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B23;Enfermedad por virus de la inmunodeficiencia huma-;64;64;0;0;100,0;0;0;0;0;0;0;0;0;1;3;3;7;11;8;8;7;6;6;3;1;0;0;0;
;na (VIH), resultante en otras afecciones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;51;51;0;0;100,0;0;0;0;0;0;0;0;0;0;3;3;7;9;5;5;4;6;5;3;1;0;0;0;
;    Mujeres;13;13;0;0;100,0;0;0;0;0;0;0;0;0;1;0;0;0;2;3;3;3;0;1;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B24;Enfermedad por virus de la inmunodeficiencia huma-;36;36;0;0;100,0;0;0;0;0;0;0;0;0;1;3;3;5;6;7;2;6;2;1;0;0;0;0;0;
;na (VIH), sin otra especificación;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;28;28;0;0;100,0;0;0;0;0;0;0;0;0;0;1;2;5;5;5;1;6;2;1;0;0;0;0;0;
;    Mujeres;8;8;0;0;100,0;0;0;0;0;0;0;0;0;1;2;1;0;1;2;1;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B25;Enfermedad debida a virus citomegalico;1;1;0;0;100,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Hombres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B26;Parotiditis infecciosa;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
;    Hombres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B33;Otras enfermedades virales, no clasificadas en;36;36;0;0;100,0;0;0;0;0;0;0;1;1;0;2;6;6;5;1;4;2;2;3;1;0;0;2;0;
;otra parte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;    Hombres;24;24;0;0;100,0;0;0;0;0;0;0;0;0;0;1;5;4;4;1;1;2;1;3;1;0;0;1;0;
;    Mujeres;12;12;0;0;100,0;0;0;0;0;0;0;1;1;0;1;1;2;1;0;3;0;1;0;0;0;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B34;Infección viral de sitio no especificado;4;4;0;0;100,0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;
;    Hombres;2;2;0;0;100,0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
;    Mujeres;2;2;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B37;Candidiasis;12;12;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;1;4;0;
;    Hombres;6;6;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;3;0;
;    Mujeres;6;6;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B39;Histoplasmosis;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
;    Hombres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Mujeres;1;1;0;0;100,0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B44;Aspergilosis;11;11;0;0;100,0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;3;0;2;2;1;0;1;0;
;    Hombres;5;5;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;1;0;0;0;
;    Mujeres;6;6;0;0;100,0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B45;Criptococosis;5;5;0;0;100,0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;2;0;0;0;0;
;    Hombres;5;5;0;0;100,0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;2;0;0;0;0;
;    Mujeres;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;    Indeterminado/¹;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
B46;Cigomicosis;4;4;0;0;100,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;
